#group,false,false,true,true,false,false,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string,string
#default,mean,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,host,name,type
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-06T12:15:00Z,12.73431738615036,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-06T14:15:10Z,13.490920060797583,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-06T16:15:20Z,13.708940880208075,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-06T18:15:30Z,16.08567386865616,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-06T20:15:40Z,16.469864727538308,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-06T22:15:50Z,16.774676489830018,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-07T00:16:00Z,15.391260075569154,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-07T02:16:10Z,15.494789763341975,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-07T04:16:20Z,15.217720013630542,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-07T06:16:30Z,15.470140010118484,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
